mcap,liquidity,buy,sell,tax,scams,owner,worth,contract_age,pair_age,funding_time,source,holds,spoofed,snipers,fresh,whales,airdrops,amount,wallet,ape_score,safu_score,result,buy_tax,sell_tax,owner_type,owner_quant,holds_qty,holds_amt,eth_unit,spoofed_qty,spoofed_pct,snipers_qty,snipers_pct,fresh_qty,fresh_pct,whales_qty,whales_pct,wallet_id,safu_score_qty,printed
61749,5.5,109,63,0/0,0.8,RENOUNCED (15),2471.0,12,8,3,FixedFloat,57 (266.1 ETH),0 own 0%,0 own 0%,2 own 0.8%,2 own 5%,1.0,1096.0,4947,13,100,-30.3718,0,0,RENOUNCED,15,57.0,266.1,ETH),0.0,0.0,0.0,0.0,2.0,0.8,2.0,5.0,0x068...68,13,False
337038,13.1,,2569,2/2.1,0.4536082474226804,RENOUNCED (23),34079.0,6,54,6,Binance,625 (282.4 ETH),1 own 0.2%,4 own 0.6%,11 own 0.3%,2 own 1.8%,4.0,1374.0,3820,27,86,142.9759,2,2.1,RENOUNCED,23,625.0,282.4,ETH),1.0,0.2,4.0,0.6,11.0,0.3,2.0,1.8,0x08d...bD,14,True
4761,1.5,67,0,20/40.8,0.9305555555555556,0x646...f5  (6),117.0,23,3,5760,INDIVIDUAL,53 (40.2 ETH),0 own 0%,1 own 0.4%,0 own 0%,0 own 0%,0.0,86.0,19186,32,57,-31.74,20,40.8,INDIVIDUAL,6,53.0,40.2,ETH),0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩.eth,443,False
229671,10.5,,277,0/0,0.4536082474226804,RENOUNCED (16),4529.0,42,30,1440,Binance,190 (280.1 ETH),1 own 0.7%,1 own 1.6%,5 own 3.1%,3 own 3.2%,6.0,305.0,3620,9,100,-32.4374,0,0,RENOUNCED,16,190.0,280.1,ETH),1.0,0.7,1.0,1.6,5.0,3.1,3.0,3.2,0x5F4...3e,18,False
22406,3.4,261,162,1/2.4,0.5,RENOUNCED (19),105.0,55,36,4,SideShift,88 (25.0 ETH),0 own 0%,4 own 1.2%,1 own 9.5%,0 own 0%,1.0,183.0,18296,45,92,100.865,1,2.4,RENOUNCED,19,88.0,25.0,ETH),0.0,0.0,4.0,1.2,1.0,9.5,0.0,0.0,0xF7F...d1,38,True
185741,9.7,,124,0/0,0.8,RENOUNCED (15),2471.0,40,36,4,FixedFloat,111 (540.3 ETH),0 own 0%,0 own 0%,2 own 0.8%,3 own 5.8%,1.0,458.0,8665,13,91,-38.3066,0,0,RENOUNCED,15,111.0,540.3,ETH),0.0,0.0,0.0,0.0,2.0,0.8,3.0,5.8,0x302...41,33,False
14936,2.7,229,147,0/0,0.559228650137741,RENOUNCED (48),883.0,13,10,44640,Mexc,64 (24.0 ETH),0 own 0%,0 own 0%,1 own 0.9%,0 own 0%,1.0,183.0,3334,19,96,112.3415,0,0,RENOUNCED,48,64.0,24.0,ETH),0.0,0.0,0.0,0.0,1.0,0.9,0.0,0.0,0xAd8...56,26,True
6747,1.8,27,6,24/29.5,0.5194174757281553,0x5c2...62  (3),684.0,5,2,48,Binance,26 (13.6 ETH),0 own 0%,18 own 23.2%,0 own 0%,0 own 0%,0.0,18.0,3946,20,60,-41.6077,24,29.5,INDIVIDUAL,3,26.0,13.6,ETH),0.0,0.0,18.0,23.2,0.0,0.0,0.0,0.0,0x796...20,89,False
222865,10.6,,135,0/0,0.8,RENOUNCED (16),2468.0,43,38,4,FixedFloat,118 (548.4 ETH),0 own 0%,0 own 0%,3 own 2.3%,3 own 5.8%,2.0,183.0,3304,32,100,-40.7808,0,0,RENOUNCED,16,118.0,548.4,ETH),0.0,0.0,0.0,0.0,3.0,2.3,3.0,5.8,0xc36...7B,27,False
24537,3.3,117,54,0/5.8,0.6,RENOUNCED (8),3991.0,25,15,34,Binance,88 (262.8 ETH),0 own 0%,6 own 6.6%,1 own 0.1%,2 own 2.9%,1.0,183.0,5237,15,100,103.0397,0,5.8,RENOUNCED,8,88.0,262.8,ETH),0.0,0.0,6.0,6.6,1.0,0.1,2.0,2.9,0x068...68,14,True
8923,2.4,917,744,0/0,0.6,RENOUNCED (12),13156.0,12,58,7,FixedFloat,166 (264.3 ETH),1 own 0.3%,1 own 0.7%,5 own 3.1%,2 own 1%,3.0,128.0,3028,52,70,-30.1696,0,0,RENOUNCED,12,166.0,264.3,ETH),1.0,0.3,1.0,0.7,5.0,3.1,2.0,1.0,0xe5B...dD,20,False
9452,3.2,14,0,20/31.4,1.0,0xecd...62  (4),832.0,10,0,2,Kucoin,15 (9.4 ETH),0 own 0%,14 own 18.1%,0 own 0%,0 own 0%,0.0,296.0,3559,39,76,-31.914,20,31.4,INDIVIDUAL,4,15.0,9.4,ETH),0.0,0.0,14.0,18.1,0.0,0.0,0.0,0.0,0x211...2E,170,False
140951,8.5,,200,0/0,0.8,RENOUNCED (19),2460.0,53,49,4,FixedFloat,155 (564.4 ETH),0 own 0%,0 own 0%,7 own 9%,3 own 4.9%,5.0,458.0,8200,13,91,-30.4362,0,0,RENOUNCED,19,155.0,564.4,ETH),0.0,0.0,0.0,0.0,7.0,9.0,3.0,4.9,0x302...41,34,False
23705,3.7,276,183,0.5/0.9,0.5,0xCfA...E6  (10),521.0,44,31,1,INDIVIDUAL,108 (146.0 ETH),0 own 0%,2 own 1.6%,4 own 5.3%,2 own 3.4%,0.0,183.0,4540,31,93,-36.1084,0.5,0.9,INDIVIDUAL,10,108.0,146.0,ETH),0.0,0.0,2.0,1.6,4.0,5.3,2.0,3.4,0x3DA...3d,72,False
33671,3.9,197,109,0/0,0.6,RENOUNCED (9),5209.0,42,32,51,Binance,122 (271.1 ETH),0 own 0%,4 own 4.3%,5 own 1.3%,2 own 2.3%,1.0,91.0,3092,16,85,-30.6108,0,0,RENOUNCED,9,122.0,271.1,ETH),0.0,0.0,4.0,4.3,5.0,1.3,2.0,2.3,0x6d1...4B,162,False
73636,1.3,7,1,0/0,0.7428571428571429,RENOUNCED (36),28731.0,57612,48979,57600,Gate.io,149 (854.5 ETH),0 own 0%,0 own 0%,7 own 59.1%,5 own 5.7%,46.0,0.0,3969,9,100,180.8458,0,0,RENOUNCED,36,149.0,854.5,ETH),0.0,0.0,0.0,0.0,7.0,59.1,5.0,5.7,0xAE1...Be,3,True
13812,2.0,629,434,2/1.9,0.6,RENOUNCED (23),161.0,26,19,4,Coinbase,160 (70.1 ETH),1 own 0.2%,4 own 3.6%,2 own 0.3%,0 own 0%,4.0,183.0,3951,16,100,-31.4676,2,1.9,RENOUNCED,23,160.0,70.1,ETH),1.0,0.2,4.0,3.6,2.0,0.3,0.0,0.0,0x342...a3,15,False
23304,3.4,644,473,0/0,0.45081967213114754,RENOUNCED (16),1110.0,59,29,20,Binance,124 (20.7 ETH),0 own 0%,0 own 0%,4 own 4%,0 own 0%,4.0,273.0,7147,27,100,-34.7958,0,0,RENOUNCED,16,124.0,20.7,ETH),0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0x71b...1b,38,False
19426,5.6,330,315,1/1,0.6,RENOUNCED (11),13756.0,27,18,1,INDIVIDUAL,117 (33.2 ETH),0 own 0%,7 own 6.7%,6 own 4.9%,0 own 0%,3.0,458.0,6217,30,81,-31.8933,1,1,RENOUNCED,11,117.0,33.2,ETH),0.0,0.0,7.0,6.7,6.0,4.9,0.0,0.0,0xb7B...D9,26,False
156578,8.9,,2759,2/2.3,0.45081967213114754,RENOUNCED (23),36217.0,65,54,7,Binance,609 (239.9 ETH),1 own 0.2%,3 own 0.6%,12 own 0.5%,2 own 1.8%,4.0,1467.0,8968,23,90,-30.4776,2,2.3,RENOUNCED,23,609.0,239.9,ETH),1.0,0.2,3.0,0.6,12.0,0.5,2.0,1.8,0x13b...04,10,False
43198,4.7,332,193,1/1,0.5,RENOUNCED (19),129.0,6,46,6,SideShift,122 (119.5 ETH),0 own 0%,4 own 1.2%,3 own 9.8%,1 own 2.9%,1.0,275.0,18125,45,92,104.2179,1,1,RENOUNCED,19,122.0,119.5,ETH),0.0,0.0,4.0,1.2,3.0,9.8,1.0,2.9,0xF7F...d1,39,True
163891,9.7,,420,1/1,0.4864864864864865,RENOUNCED (16),1694.0,1440,1440,1440,Binance,266 (259.8 ETH),0 own 0%,0 own 0%,3 own 4.6%,1 own 0.5%,0.0,641.0,6180,18,100,111.438,1,1,RENOUNCED,16,266.0,259.8,ETH),0.0,0.0,0.0,0.0,3.0,4.6,1.0,0.5,0x3e8...86,8,True
61901,5.6,695,445,0/0,0.45081967213114754,RENOUNCED (16),4536.0,15,3,1440,Binance,191 (284.8 ETH),1 own 0.7%,2 own 2.5%,3 own 1.3%,3 own 3.2%,6.0,770.0,7920,20,100,-31.4123,0,0,RENOUNCED,16,191.0,284.8,ETH),1.0,0.7,2.0,2.5,3.0,1.3,3.0,3.2,0xba9...e4,20,False
191189,9.9,,2805,2/2.1,0.45081967213114754,RENOUNCED (23),36482.0,28,17,7,Binance,601 (234.2 ETH),1 own 0.2%,2 own 0.5%,12 own 0.5%,2 own 1.8%,4.0,4899.0,5007,31,100,-37.1057,2,2.1,RENOUNCED,23,601.0,234.2,ETH),1.0,0.2,2.0,0.5,12.0,0.5,2.0,1.8,0x230...6A,33,False
124717,12.5,,555,0/0,0.8571428571428571,UNKNOWN (5),0.0,1440,1440,1440,Binance,221 (300.4 ETH),1 own 0.8%,1 own 2%,5 own 4.2%,4 own 7.8%,0.0,549.0,4569,46,92,-30.2792,0,0,UNKNOWN,5,221.0,300.4,ETH),1.0,0.8,1.0,2.0,5.0,4.2,4.0,7.8,0xf62...3c,12,False
305740,12.6,,263,0/0,0.8,RENOUNCED (22),1939.0,13,9,4,FixedFloat,182 (356.3 ETH),1 own 0.3%,0 own 0%,9 own 10.1%,2 own 4.4%,7.0,366.0,8224,13,91,129.5432,0,0,RENOUNCED,22,182.0,356.3,ETH),1.0,0.3,0.0,0.0,9.0,10.1,2.0,4.4,0x302...41,34,True
56627,7.5,0,104,1.3/1.3,0.6296296296296297,RENOUNCED (9),795.0,45,50,4,INDIVIDUAL,58 (21.3 ETH),0 own 0%,0 own 0%,4 own 19%,0 own 0%,1.0,183.0,3070,17,87,107.6885,1.3,1.3,RENOUNCED,9,58.0,21.3,ETH),0.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,cuddy.eth,15,True
240256,14.0,,237,1/1,0.7153284671532847,RENOUNCED (24),17057.0,45,6,1440,INDIVIDUAL,234 (363.6 ETH),0 own 0%,16 own 10%,7 own 5.2%,2 own 2%,43.0,732.0,11200,24,91,105.0784,1,1,RENOUNCED,24,234.0,363.6,ETH),0.0,0.0,16.0,10.0,7.0,5.2,2.0,2.0,$eth.eth,22,True
95628,7.2,1477,1164,0/0,0.27906976744186046,RENOUNCED (14),4783.0,41,69,21,Binance,198 (290.5 ETH),1 own 0.6%,0 own 0%,4 own 2.2%,2 own 1.4%,2.0,550.0,5266,16,100,-30.7436,0,0,RENOUNCED,14,198.0,290.5,ETH),1.0,0.6,0.0,0.0,4.0,2.2,2.0,1.4,0x068...68,15,False
271856,9.3,,106,3/3,0.8,RENOUNCED (26),9.0,8647,8646,8640,Kucoin,150 (93.9 ETH),0 own 0%,1 own 0.4%,7 own 39%,1 own 0.6%,5.0,1154.0,71702,16,69,142.5035,3,3,RENOUNCED,26,150.0,93.9,ETH),0.0,0.0,1.0,0.4,7.0,39.0,1.0,0.6,princessluna.eth,13,True
13903,2.4,85,30,0/7.8,0.27586206896551724,RENOUNCED (9),3507.0,20,6,24,Mexc,73 (21.1 ETH),0 own 0%,26 own 21.8%,2 own 1.3%,0 own 0%,1.0,183.0,4820,18,100,-31.9954,0,7.8,RENOUNCED,9,73.0,21.1,ETH),0.0,0.0,26.0,21.8,2.0,1.3,0.0,0.0,0x101...50,7,False
2947,0.8,20,10,0/0,0.8571428571428571,UNKNOWN (3),238.0,44,38,1,Binance,9 (3.0 ETH),0 own 0%,0 own 0%,0 own 0%,1 own 0%,0.0,100.0,3089,16,88,116.3725,0,0,UNKNOWN,3,9.0,3.0,ETH),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,cuddy.eth,16,True
36993,4.1,306,190,0/0,0.6,RENOUNCED (11),4199.0,5,55,1,Binance,150 (276.5 ETH),0 own 0%,4 own 3.4%,4 own 1.2%,2 own 4.1%,1.0,366.0,3864,30,86,-30.0214,0,0,RENOUNCED,11,150.0,276.5,ETH),0.0,0.0,4.0,3.4,4.0,1.2,2.0,4.1,0xE0D...e1,7,False
285077,17.1,,363,1.3/2.2,0.6296296296296297,RENOUNCED (10),612.0,39,44,5,INDIVIDUAL,189 (17.9 ETH),0 own 0%,0 own 0%,8 own 16.1%,0 own 0%,1.0,367.0,10838,23,92,-32.6533,1.3,2.2,RENOUNCED,10,189.0,17.9,ETH),0.0,0.0,0.0,0.0,8.0,16.1,0.0,0.0,0xDF5...12,60,False
182894,13.7,,444,1.3/1.3,0.6296296296296297,RENOUNCED (10),612.0,45,50,5,INDIVIDUAL,192 (19.6 ETH),0 own 0%,0 own 0%,9 own 16.3%,0 own 0%,1.0,367.0,10468,23,92,-37.9706,1.3,1.3,RENOUNCED,10,192.0,19.6,ETH),0.0,0.0,0.0,0.0,9.0,16.3,0.0,0.0,0xDF5...12,61,False
6414,1.7,240,186,0/0,0.27586206896551724,RENOUNCED (11),74.0,52,38,56,Mexc,81 (34.9 ETH),0 own 0%,4 own 2.1%,3 own 2.3%,0 own 0%,1.0,183.0,4150,21,100,-32.9059,0,0,RENOUNCED,11,81.0,34.9,ETH),0.0,0.0,4.0,2.1,3.0,2.3,0.0,0.0,0x890...02,6,False
146367,12.4,,553,1.3/1.3,0.6296296296296297,RENOUNCED (10),613.0,62,8,6,INDIVIDUAL,191 (19.8 ETH),0 own 0%,0 own 0%,8 own 12.6%,0 own 0%,1.0,1065.0,4780,19,83,-31.6661,1.3,1.3,RENOUNCED,10,191.0,19.8,ETH),0.0,0.0,0.0,0.0,8.0,12.6,0.0,0.0,0xdE2...49,6,False
19741,2.9,41,0,0/6.6,0.4647887323943662,0x6fC...7A  (6),337.0,17,0,20,Kucoin,42 (28.8 ETH),0 own 0%,41 own 42.9%,0 own 0%,0 own 0%,1.0,183.0,5862,37,74,109.9796,0,6.6,INDIVIDUAL,6,42.0,28.8,ETH),0.0,0.0,41.0,42.9,0.0,0.0,0.0,0.0,0xd2f...E7,394,True
11438,2.2,45,0,0/5.7,0.4647887323943662,0x6fC...7A  (6),1217.0,18,0,20,Kucoin,46 (41.2 ETH),0 own 0%,36 own 35.8%,0 own 0%,0 own 0%,1.0,73.0,4218,5,50,-33.9274,0,5.7,INDIVIDUAL,6,46.0,41.2,ETH),0.0,0.0,36.0,35.8,0.0,0.0,0.0,0.0,0x5DB...a0,10,False
42475,4.2,24,8,0/0,0.5589041095890411,RENOUNCED (6),1705.0,21,19,21,Kucoin,17 (17.5 ETH),0 own 0%,2 own 0.9%,0 own 0%,1 own 0%,0.0,183.0,3321,35,100,-96.2224,0,0,RENOUNCED,6,17.0,17.5,ETH),0.0,0.0,2.0,0.9,0.0,0.0,1.0,0.0,flashbotting.eth,6,False
207022,2.1,,3,0/0,0.7428571428571429,RENOUNCED (36),28762.0,57614,48981,57600,Gate.io,150 (864.1 ETH),0 own 0%,0 own 0%,7 own 59.1%,5 own 5.7%,46.0,183.0,22804,27,92,134.9331,0,0,RENOUNCED,36,150.0,864.1,ETH),0.0,0.0,0.0,0.0,7.0,59.1,5.0,5.7,igetruggedinprod.eth,73,True
24374,3.6,495,314,1/1,1.0,RENOUNCED (22),3300.0,57,44,4,Kucoin,129 (37.6 ETH),0 own 0%,0 own 0%,2 own 3.5%,0 own 0%,1.0,256.0,3346,19,83,102.1709,1,1,RENOUNCED,22,129.0,37.6,ETH),0.0,0.0,0.0,0.0,2.0,3.5,0.0,0.0,0x5aD...f3,29,True
14582,2.7,286,188,0/0,0.559228650137741,RENOUNCED (50),790.0,64,62,44640,Mexc,73 (28.9 ETH),0 own 0%,0 own 0%,1 own 0.3%,0 own 0%,2.0,367.0,8092,30,100,-33.6114,0,0,RENOUNCED,50,73.0,28.9,ETH),0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0x1C6...31,11,False
108906,10.7,,607,1.3/1.3,0.6296296296296297,RENOUNCED (11),429.0,19,24,6,INDIVIDUAL,193 (15.8 ETH),0 own 0%,0 own 0%,11 own 13.2%,0 own 0%,1.0,788.0,3709,18,83,-35.6075,1.3,1.3,RENOUNCED,11,193.0,15.8,ETH),0.0,0.0,0.0,0.0,11.0,13.2,0.0,0.0,0xdE2...49,6,False
229501,10.8,,2841,2/2.1,0.45081967213114754,RENOUNCED (23),37135.0,56,45,8,Binance,610 (235.0 ETH),1 own 0.2%,1 own 0.2%,13 own 0.5%,2 own 1.8%,4.0,275.0,3739,4,50,-30.5988,2,2.1,RENOUNCED,23,610.0,235.0,ETH),1.0,0.2,1.0,0.2,13.0,0.5,2.0,1.8,0x73c...F4,4,False
15735,2.7,496,348,0/0,0.6,RENOUNCED (16),3872.0,32,22,2,Binance,130 (190.4 ETH),0 own 0%,1 own 1.1%,3 own 1%,1 own 1.4%,2.0,551.0,4792,49,100,-30.996,0,0,RENOUNCED,16,130.0,190.4,ETH),0.0,0.0,1.0,1.1,3.0,1.0,1.0,1.4,0xc58...EC,5,False
69275,5.9,739,475,0/0,0.45081967213114754,RENOUNCED (16),4542.0,56,44,1440,Binance,195 (271.4 ETH),1 own 0.7%,1 own 1.6%,2 own 0.7%,3 own 3.2%,6.0,818.0,7918,20,100,-31.6931,0,0,RENOUNCED,16,195.0,271.4,ETH),1.0,0.7,1.0,1.6,2.0,0.7,3.0,3.2,0xba9...e4,20,False
19144,2.9,161,86,0/0,0.4647887323943662,RENOUNCED (10),5881.0,29,12,32,Kucoin,121 (50.0 ETH),0 own 0%,14 own 11.1%,2 own 0.2%,0 own 0%,1.0,91.0,3974,72,93,101.8273,0,0,RENOUNCED,10,121.0,50.0,ETH),0.0,0.0,14.0,11.1,2.0,0.2,0.0,0.0,0xdFe...Fd,54,True
371890,13.8,,2909,2/2.1,0.4498977505112474,RENOUNCED (23),38272.0,51,40,9,Binance,635 (259.4 ETH),1 own 0.2%,1 own 0.2%,13 own 0.7%,2 own 1.8%,4.0,735.0,8048,14,100,-30.3444,2,2.1,RENOUNCED,23,635.0,259.4,ETH),1.0,0.2,1.0,0.2,13.0,0.7,2.0,1.8,0xBF1...B5,16,False
2341,1.0,0,0,20/24.6,0.2727272727272727,0x484...a4  (4),587.0,14,0,20,Binance,,,,,,1.0,147.0,22031,35,88,-34.231,20,24.6,INDIVIDUAL,4,,,,,,,,,,,,0x2b7...23,149,False
48768,5.0,788,517,0/0,0.4498977505112474,RENOUNCED (16),4550.0,54,42,1440,Binance,195 (259.6 ETH),1 own 0.7%,1 own 1.6%,3 own 1%,3 own 3.2%,6.0,368.0,3720,29,100,-33.0489,0,0,RENOUNCED,16,195.0,259.6,ETH),1.0,0.7,1.0,1.6,3.0,1.0,3.0,3.2,0x85E...65,65,False
296582,13.5,,1793,1/1,1.0,RENOUNCED (19),266.0,1441,1441,1440,Binance,512 (90.1 ETH),11 own 9.2%,0 own 0%,13 own 7.8%,1 own 1.2%,4.0,366.0,3367,12,100,100.6992,1,1,RENOUNCED,19,512.0,90.1,ETH),11.0,9.2,0.0,0.0,13.0,7.8,1.0,1.2,0x1D7...3B,15,True
12538,2.3,83,48,0/8.2,0.2727272727272727,RENOUNCED (9),2909.0,23,9,29,Binance,60 (46.8 ETH),0 own 0%,14 own 20.5%,1 own 1.6%,0 own 0%,1.0,36.0,4190,5,55,-37.3059,0,8.2,RENOUNCED,9,60.0,46.8,ETH),0.0,0.0,14.0,20.5,1.0,1.6,0.0,0.0,0x5DB...a0,11,False
6486,1.9,24,2,1/1,0.0,0x234...B3  (8),101.0,43,19,48,Binance,15 (1.9 ETH),1 own 2.6%,0 own 0%,6 own 17.3%,0 own 0%,0.0,184.0,3223,33,50,141.1465,1,1,INDIVIDUAL,8,15.0,1.9,ETH),1.0,2.6,0.0,0.0,6.0,17.3,0.0,0.0,0x0b6...E3,228,True
50862,6.5,114,34,0/3,0.6,0x6fe...Dd  (15),6275.0,12,11,5760,FixedFloat,88 (96.9 ETH),0 own 0%,12 own 18.8%,27 own 24.9%,1 own 1.2%,1.0,184.0,3378,35,85,-32.5412,0,3,INDIVIDUAL,15,88.0,96.9,ETH),0.0,0.0,12.0,18.8,27.0,24.9,1.0,1.2,0x660...9c,211,False
30567,4.1,2,81,1/1.3,0.5,0x331...b6  (2),0.0,53,25,3,Binance,48 (10.7 ETH),39 own 68%,23 own 56.4%,39 own 65.6%,0 own 0%,0.0,368.0,13586,23,94,-34.0396,1,1.3,INDIVIDUAL,2,48.0,10.7,ETH),39.0,68.0,23.0,56.4,39.0,65.6,0.0,0.0,0xDB9...2E,114,False
2050,1.0,2,0,0/9.8,0.4489795918367347,0xc9f...03  (4),495.0,4,0,4,Kucoin,,,,,,1.0,83.0,3089,33,48,-36.43,0,9.8,INDIVIDUAL,4,,,,,,,,,,,,0xb34...f1,305,False
9083,2.0,132,98,0/0,0.2696629213483146,RENOUNCED (10),3995.0,48,33,54,Binance,63 (45.2 ETH),0 own 0%,9 own 14.3%,1 own 1.6%,0 own 0%,1.0,184.0,6635,30,98,117.3545,0,0,RENOUNCED,10,63.0,45.2,ETH),0.0,0.0,9.0,14.3,1.0,1.6,0.0,0.0,0x42A...e4,210,True
7331,1.9,163,124,2/2.3,0.0,RENOUNCED (20),1262.0,32,19,8,SideShift,59 (66.0 ETH),0 own 0%,0 own 0%,10 own 7.1%,1 own 0.6%,0.0,184.0,3747,31,100,114.6645,2,2.3,RENOUNCED,20,59.0,66.0,ETH),0.0,0.0,0.0,0.0,10.0,7.1,1.0,0.6,0x7fE...4D,4,True
17042,2.8,500,351,0/0,0.6,RENOUNCED (16),3872.0,34,24,2,Binance,130 (192.5 ETH),0 own 0%,1 own 1.1%,3 own 1%,1 own 1.4%,2.0,91.0,4079,43,100,100.4055,0,0,RENOUNCED,16,130.0,192.5,ETH),0.0,0.0,1.0,1.1,3.0,1.0,1.0,1.4,0xc58...EC,6,True
43441,6.0,176,70,0/3.2,0.6,RENOUNCED (16),11275.0,19,17,5760,FixedFloat,124 (45.2 ETH),0 own 0%,13 own 20.3%,21 own 20.4%,0 own 0%,1.0,368.0,31406,15,99,-31.3298,0,3.2,RENOUNCED,16,124.0,45.2,ETH),0.0,0.0,13.0,20.3,21.0,20.4,0.0,0.0,0x7D2...1a,97,False
9125,1.9,128,86,0/0,0.2696629213483146,RENOUNCED (9),4923.0,5,29,2,Binance,79 (17.0 ETH),0 own 0%,2 own 1.7%,0 own 0%,0 own 0%,1.0,184.0,6579,30,98,-34.5863,0,0,RENOUNCED,9,79.0,17.0,ETH),0.0,0.0,2.0,1.7,0.0,0.0,0.0,0.0,0x42A...e4,210,False
3199,1.3,5,0,2/9.1,0.8,0xA31...41  (4),388.0,21,1,1,Mexc,6 (164.5 ETH),0 own 0%,1 own 1.8%,0 own 0%,1 own 3.2%,0.0,55.0,12400,29,80,133.0026,2,9.1,INDIVIDUAL,4,6.0,164.5,ETH),0.0,0.0,1.0,1.8,0.0,0.0,1.0,3.2,0xb73...EC,240,True
4495,1.7,0,0,2/21.8,0.4480651731160896,0xF21...07  (4),713.0,13,0,2,FixedFloat,,,,,,1.0,297.0,3289,39,76,-30.007,2,21.8,INDIVIDUAL,4,,,,,,,,,,,,0x211...2E,173,False
19804,2.9,34,0,0/6.5,0.6,0x207...5c  (5),656.0,26,0,57,Mexc,35 (15.7 ETH),0 own 0%,33 own 42.6%,0 own 0%,0 own 0%,1.0,184.0,5351,37,74,-35.364,0,6.5,INDIVIDUAL,5,35.0,15.7,ETH),0.0,0.0,33.0,42.6,0.0,0.0,0.0,0.0,0xd2f...E7,394,False
629394,19.8,,1713,1/1.6,1.0,RENOUNCED (19),267.0,1444,1444,1440,Binance,535 (85.5 ETH),11 own 9.2%,0 own 0%,13 own 8%,1 own 1.2%,4.0,921.0,4167,32,92,-34.4803,1,1.6,RENOUNCED,19,535.0,85.5,ETH),11.0,9.2,0.0,0.0,13.0,8.0,1.0,1.2,0xd07...46,13,False
18126,3.0,173,128,2/2.6,0.0,RENOUNCED (20),1268.0,62,50,8,SideShift,66 (67.4 ETH),0 own 0%,0 own 0%,10 own 7.1%,1 own 0.6%,0.0,184.0,3002,28,100,105.7831,2,2.6,RENOUNCED,20,66.0,67.4,ETH),0.0,0.0,0.0,0.0,10.0,7.1,1.0,0.6,0x7fE...4D,5,True
6422,2.0,26,0,2/21.7,0.4480651731160896,0xF21...07  (4),713.0,13,0,2,FixedFloat,24 (26.4 ETH),0 own 0%,9 own 8.4%,0 own 0%,0 own 0%,1.0,55.0,4826,37,74,103.1478,2,21.7,INDIVIDUAL,4,24.0,26.4,ETH),0.0,0.0,9.0,8.4,0.0,0.0,0.0,0.0,0xd2f...E7,395,True
8851,2.1,21,0,2/12.2,0.8,0xA31...41  (4),472.0,22,2,1,Mexc,21 (189.0 ETH),0 own 0%,1 own 1.8%,0 own 0%,1 own 3.2%,0.0,184.0,4823,30,83,-30.3542,2,12.2,INDIVIDUAL,4,21.0,189.0,ETH),0.0,0.0,1.0,1.8,0.0,0.0,1.0,3.2,0x794...Ea,30,False
25492,3.9,750,564,1/1,0.5219512195121951,RENOUNCED (42),1658.0,53,50,725760,Binance,161 (32.3 ETH),0 own 0%,17 own 19.1%,0 own 0%,0 own 0%,0.0,500.0,3729,17,100,103.2997,1,1,RENOUNCED,42,161.0,32.3,ETH),0.0,0.0,17.0,19.1,0.0,0.0,0.0,0.0,0x323...84,12,True
