,pair_age,init_market_cap,scams,funding_time,ape_score,liquidity,market_cap,contract_age,sell,airdrops,time_of_day,worth,buy,max_transmit,honeypot,safu_score,wallet,amount,buy_tax,sell_tax,owner_quant,owner_type_INDIVIDUAL,owner_type_RENOUNCED,owner_type_UNKNOWN,source_01121994.eth,source_Binance,source_Bitget,source_Bybit,source_Coinbase,source_FixedFloat,source_Gate.io,source_INDIVIDUAL,source_Kraken,source_Kucoin,source_Mexc,source_SideShift,source_cemedeul.eth,source_tsunamitreasury.eth,holders_qty,holders_amt,spoofed_qty,spoofed_pct,snipers_qty,snipers_pct,fresh_qty,fresh_pct,whales_qty,whales_pct,safu_score_qty,status_100K,status_10K,status_50K,status_Above,printed
420,32,8390.0,0.42105263157894735,3,33,13.8,445935,38,318.0,7.0,83646.0,526,,,226,92,8034,915,2,2,27,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,78.6,5.0,3.3,1.0,0.5,4.0,1.4,0.0,0.0,13,0.0,0.0,0.0,1.0,False
421,3,,0.2823529411764706,40,33,3.3,25172,16,30.0,1.0,829.0,3921,96.0,,72,96,4368,366,0,5.9,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,78.0,26.2,0.0,0.0,36.0,28.8,1.0,1.4,0.0,0.0,122,0.0,0.0,1.0,0.0,True
422,538579,29976.0,0.65,538560,50,21.5,146335,538579,88.0,1.0,81310.0,13,,2.72,76,93,18055,549,0,0,113,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,469.3,0.0,0.0,0.0,0.0,8.0,1.9,2.0,2.3,118,0.0,0.0,0.0,1.0,True
423,8644,9740.0,0.7857142857142857,8640,11,6.5,134496,8645,121.0,5.0,80887.0,9,,,128,93,5134,91,3,3,26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,152.0,91.7,0.0,0.0,1.0,0.4,7.0,38.6,1.0,0.6,28,0.0,0.0,0.0,1.0,False
424,20,69396.0,0.7226277372262774,1440,22,12.0,179787,59,78.0,43.0,1832.0000000000002,14677,,2.36,153,75,3029,91,3,3.9,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,74.5,0.0,0.0,20.0,12.7,9.0,5.5,0.0,0.0,12,0.0,0.0,0.0,1.0,False
425,36,,0.0,1440,33,3.6,25192,57,56.0,5.0,2338.0,281,110.0,,56,92,12015,219,1,1,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,166.2,0.0,0.0,3.0,4.1,4.0,7.0,2.0,2.8,77,0.0,0.0,1.0,0.0,False
426,17,4821.0,0.6,3,15,2.5,22103,25,369.0,3.0,1766.0,642,558.0,,154,100,4142,91,2,1.9,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,75.2,1.0,0.2,5.0,5.1,2.0,0.3,0.0,0.0,15,0.0,0.0,1.0,0.0,True
427,1440,8709.0,1.0,1440,33,15.1,371261,1440,1767.0,4.0,953.0000000000001,266,,10.26,461,91,14522,770,1,1.4,19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,97.3,11.0,9.2,0.0,0.0,13.0,7.8,1.0,1.2,22,0.0,0.0,0.0,1.0,False
428,3,,0.25,2,10,4.3,35270,9,0.0,1.0,2838.0,604,55.0,0.43,55,81,16418,183,23,81.1,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,154.1,0.0,0.0,20.0,27.4,0.0,0.0,2.0,1.7,54,0.0,0.0,1.0,0.0,False
429,46,5377.0,0.45435684647302904,1440,24,5.5,65356,58,131.0,6.0,1331.0,5632,272.0,0.83,119,97,10479,366,0,0,14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,159.0,1.0,0.7,4.0,6.1,4.0,2.9,1.0,0.7,58,1.0,0.0,0.0,0.0,True
430,8,47923.0,0.45435684647302904,4,23,18.2,664061,19,2257.0,4.0,85465.0,35055,,,618,93,3161,2757,2,2.2,22,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.0,287.3,1.0,0.2,6.0,0.8,10.0,0.2,2.0,1.8,72,0.0,0.0,0.0,1.0,True
431,17,9331.0,0.8,3,33,1.4,4199,21,46.0,1.0,2514.0,2470,56.0,,18,96,4200,91,0,0,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,0.0,1.0,0.0,0.0,False
432,15858,18885.0,0.6,15840,34,6.2,64977,15858,84.0,1.0,85423.0,0,0.0,,102,92,13306,824,5,4.9,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,335.9,0.0,0.0,0.0,0.0,3.0,3.7,2.0,1.3,76,1.0,0.0,0.0,0.0,True
433,6,35270.0,0.25,2,50,2.5,11819,12,0.0,2.0,3025.0,3763,59.0,0.47,57,61,19539,109,11,41.2,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,164.8,0.0,0.0,20.0,26.8,0.0,0.0,2.0,1.7,123,0.0,0.0,1.0,0.0,False
434,44,25192.0,0.0,1440,20,3.6,24976,7,66.0,5.0,2823.0,281,123.0,,58,83,3788,366,1,1,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,177.7,0.0,0.0,3.0,4.1,4.0,7.0,2.0,2.8,24,0.0,0.0,1.0,0.0,True
435,26,5553.0,0.8571428571428571,4320,27,19.0,169414,28,1613.0,0.0,1736.0,208,,,344,100,4678,1780,0,0,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,909.7,1.0,0.7,0.0,0.0,7.0,2.8,3.0,4.5,34,0.0,0.0,0.0,1.0,False
436,23,4656.0,0.0,4,48,2.6,13990,35,4.0,0.0,3515.0,748,92.0,0.17,80,100,3599,183,20,34.5,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,83.0,39.2,0.0,0.0,5.0,1.5,9.0,6.7,0.0,0.0,3,0.0,0.0,1.0,0.0,True
437,50,69396.0,0.7153284671532847,1440,21,11.0,150732,30,207.0,43.0,3629.0,16719,,1.95,160,78,3676,183,1,2.1,24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,319.1,0.0,0.0,17.0,10.2,8.0,5.4,1.0,1.0,23,0.0,0.0,0.0,1.0,False
438,42,56137.0,0.45454545454545453,19,27,2.9,16575,72,460.0,4.0,2269.0,1109,628.0,,103,100,7092,274,0,0,16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,20.6,0.0,0.0,1.0,1.2,4.0,4.0,0.0,0.0,38,0.0,0.0,1.0,0.0,False
439,35,4656.0,0.0,4,18,5.1,51631,48,8.0,0.0,4251.0,747,116.0,0.64,97,100,3291,366,10,59.1,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,103.0,106.5,0.0,0.0,5.0,1.5,9.0,6.7,1.0,1.8,7,1.0,0.0,0.0,0.0,False
440,18,13944.0,0.5,33,29,5.5,52120,31,51.0,0.0,3151.0,850,124.0,0.72,73,100,3583,916,1,2.9,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,84.6,0.0,0.0,2.0,4.3,2.0,3.3,1.0,2.5,80,1.0,0.0,0.0,0.0,False
441,24,48670.0,0.6,51,16,9.3,53274,33,182.0,3.0,4167.0,10848,260.0,,132,100,3379,91,1,2.5,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,79.0,0.0,0.0,13.0,9.4,8.0,6.8,1.0,1.0,7,1.0,0.0,0.0,0.0,False
442,4341,2307.0,0.5879396984924623,5760,23,2.3,10887,4341,48.0,1.0,4851.0,5549,53.0,0.13,102,100,4243,91,0,0,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,125.0,135.3,1.0,0.6,1.0,0.2,9.0,2.8,2.0,1.0,9,0.0,0.0,1.0,0.0,False
443,42,8390.0,0.5,5,30,7.1,113836,48,491.0,7.0,4926.0,527,,,254,80,11293,916,2,2,27,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,110.0,1.0,0.2,0.0,0.0,7.0,2.3,0.0,0.0,25,0.0,0.0,0.0,1.0,True
444,36,48670.0,0.6,1,10,7.4,34075,45,232.0,3.0,4842.0,11952,293.0,,135,92,3064,91,1,2.2,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,74.6,0.0,0.0,11.0,8.4,8.0,6.8,1.0,1.0,12,0.0,0.0,1.0,0.0,False
445,52,8390.0,0.5,6,20,11.9,323877,58,509.0,8.0,5518.0,525,,,266,84,3412,366,2,2,28,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,111.7,1.0,0.2,0.0,0.0,7.0,2.8,0.0,0.0,25,0.0,0.0,0.0,1.0,False
446,5768,362867.0,0.8571428571428571,17280,13,59.8,415725,17294,247.0,3.0,3452.0,347,,,615,96,21816,3663,0,0,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,172.2,1.0,0.2,0.0,0.0,12.0,6.8,1.0,0.2,26,0.0,0.0,0.0,1.0,False
447,8,4199.0,0.8,3,13,5.5,61749,12,63.0,1.0,5527.0,2471,109.0,,49,100,4947,1096,0,0,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,266.1,0.0,0.0,0.0,0.0,2.0,0.8,2.0,5.0,13,1.0,0.0,0.0,0.0,False
448,54,47923.0,0.4536082474226804,6,27,13.1,337038,6,2569.0,4.0,5334.0,34079,,,608,86,3820,1374,2,2.1,23,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,282.4,1.0,0.2,4.0,0.6,11.0,0.3,2.0,1.8,14,0.0,0.0,0.0,1.0,True
449,3,,0.9305555555555556,5760,32,1.5,4761,23,0.0,0.0,6394.0,117,67.0,0.01,52,57,19186,86,20,40.8,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,40.2,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,443,0.0,1.0,0.0,0.0,False
450,30,5377.0,0.4536082474226804,1440,9,10.5,229671,42,277.0,6.0,3929.0000000000005,4529,,3.21,148,100,3620,305,0,0,16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,280.1,1.0,0.7,1.0,1.6,5.0,3.1,3.0,3.2,18,0.0,0.0,0.0,1.0,False
451,36,52189.0,0.5,4,45,3.4,22406,55,162.0,1.0,1034.0,105,261.0,,75,92,18296,183,1,2.4,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88.0,25.0,0.0,0.0,4.0,1.2,1.0,9.5,0.0,0.0,38,0.0,0.0,1.0,0.0,True
452,36,4199.0,0.8,4,13,9.7,185741,40,124.0,1.0,7199.0,2471,,,90,91,8665,458,0,0,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,540.3,0.0,0.0,0.0,0.0,2.0,0.8,3.0,5.8,33,0.0,0.0,0.0,1.0,False
453,10,5034.0,0.559228650137741,44640,19,2.7,14936,13,147.0,1.0,5190.0,883,229.0,,56,96,3334,183,0,0,48,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,24.0,0.0,0.0,0.0,0.0,1.0,0.9,0.0,0.0,26,0.0,0.0,1.0,0.0,True
454,2,,0.5194174757281553,48,20,1.8,6747,5,6.0,0.0,5932.0,684,27.0,0.12,24,60,3946,18,24,29.5,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,13.6,0.0,0.0,18.0,23.2,0.0,0.0,0.0,0.0,89,0.0,1.0,0.0,0.0,False
455,38,4199.0,0.8,4,32,10.6,222865,43,135.0,2.0,7337.000000000001,2468,,,91,100,3304,183,0,0,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,548.4,0.0,0.0,0.0,0.0,3.0,2.3,3.0,5.8,27,0.0,0.0,0.0,1.0,False
456,15,,0.6,34,15,3.3,24537,25,54.0,1.0,7427.000000000001,3991,117.0,,81,100,5237,183,0,5.8,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,262.8,0.0,0.0,6.0,6.6,1.0,0.1,2.0,2.9,14,0.0,0.0,1.0,0.0,True
457,58,31260.0,0.6,7,52,2.4,8923,12,744.0,3.0,85048.0,13156,917.0,,143,70,3028,128,0,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,264.3,1.0,0.3,1.0,0.7,5.0,3.1,2.0,1.0,20,0.0,1.0,0.0,0.0,False
458,0,,1.0,2,39,3.2,9452,10,0.0,0.0,7286.0,832,14.0,0.07,14,76,3559,296,20,31.4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,9.4,0.0,0.0,14.0,18.1,0.0,0.0,0.0,0.0,170,0.0,1.0,0.0,0.0,False
459,49,4199.0,0.8,4,13,8.5,140951,53,200.0,5.0,7966.000000000001,2460,,,126,91,8200,458,0,0,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,564.4,0.0,0.0,0.0,0.0,7.0,9.0,3.0,4.9,34,0.0,0.0,0.0,1.0,False
460,31,13944.0,0.5,1,31,3.7,23705,44,183.0,0.0,7457.000000000001,521,276.0,0.36,92,93,4540,183,0.5,0.9,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,146.0,0.0,0.0,2.0,1.6,4.0,5.3,2.0,3.4,72,0.0,0.0,1.0,0.0,False
461,32,24537.0,0.6,51,16,3.9,33671,42,109.0,1.0,8467.0,5209,197.0,,103,85,3092,91,0,0,9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,271.1,0.0,0.0,4.0,4.3,5.0,1.3,2.0,2.3,162,0.0,0.0,1.0,0.0,False
462,48979,,0.7428571428571429,57600,9,1.3,73636,57612,1.0,46.0,2272.0,28731,7.0,,31,100,3969,0,0,0,36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,854.5,0.0,0.0,0.0,0.0,7.0,59.1,5.0,5.7,3,1.0,0.0,0.0,0.0,True
463,19,4821.0,0.6,4,16,2.0,13812,26,434.0,4.0,5418.0,161,629.0,,143,100,3951,183,2,1.9,23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,70.1,1.0,0.2,4.0,3.6,2.0,0.3,0.0,0.0,15,0.0,0.0,1.0,0.0,False
464,29,16575.0,0.45081967213114754,20,27,3.4,23304,59,473.0,4.0,8581.0,1110,644.0,,104,100,7147,273,0,0,16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,20.7,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,38,0.0,0.0,1.0,0.0,False
465,18,34075.0,0.6,1,30,5.6,19426,27,315.0,3.0,7307.000000000001,13756,330.0,,102,81,6217,458,1,1,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,33.2,0.0,0.0,7.0,6.7,6.0,4.9,0.0,0.0,26,0.0,0.0,1.0,0.0,False
466,54,47923.0,0.45081967213114754,7,23,8.9,156578,65,2759.0,4.0,8890.0,36217,,,600,90,8968,1467,2,2.3,23,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,239.9,1.0,0.2,3.0,0.6,12.0,0.5,2.0,1.8,10,0.0,0.0,0.0,1.0,False
467,46,22406.0,0.5,6,45,4.7,43198,6,193.0,1.0,8731.0,129,332.0,,106,92,18125,275,1,1,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,122.0,119.5,0.0,0.0,4.0,1.2,3.0,9.8,1.0,2.9,39,0.0,0.0,1.0,0.0,True
468,1440,10211.0,0.4864864864864865,1440,18,9.7,163891,1440,420.0,0.0,965.0000000000001,1694,,,218,100,6180,641,1,1,16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,259.8,0.0,0.0,0.0,0.0,3.0,4.6,1.0,0.5,8,0.0,0.0,0.0,1.0,True
469,3,5377.0,0.45081967213114754,1440,20,5.6,61901,15,445.0,6.0,9395.0,4536,695.0,0.77,157,100,7920,770,0,0,16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,284.8,1.0,0.7,2.0,2.5,3.0,1.3,3.0,3.2,20,1.0,0.0,0.0,0.0,False
470,17,47923.0,0.45081967213114754,7,31,9.9,191189,28,2805.0,4.0,10193.0,36482,,,598,100,5007,4899,2,2.1,23,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,234.2,1.0,0.2,2.0,0.5,12.0,0.5,2.0,1.8,33,0.0,0.0,0.0,1.0,False
471,1440,9653.0,0.8571428571428571,1440,46,12.5,124717,1440,555.0,0.0,82375.0,0,,,190,92,4569,549,0,0,5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,300.4,1.0,0.8,1.0,2.0,5.0,4.2,4.0,7.8,12,0.0,0.0,0.0,1.0,False
472,9,4199.0,0.8,4,13,12.6,305740,13,263.0,7.0,9125.0,1939,,,141,91,8224,366,0,0,22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,356.3,1.0,0.3,0.0,0.0,9.0,10.1,2.0,4.4,34,0.0,0.0,0.0,1.0,True
473,50,,0.6296296296296297,4,17,7.5,56627,45,104.0,1.0,8692.0,795,0.0,,41,87,3070,183,1.3,1.3,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,21.3,0.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,15,1.0,0.0,0.0,0.0,True
474,6,69396.0,0.7153284671532847,1440,24,14.0,240256,45,237.0,43.0,4536.0,17057,,3.25,173,91,11200,732,1,1,24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,363.6,0.0,0.0,16.0,10.0,7.0,5.2,2.0,2.0,22,0.0,0.0,0.0,1.0,True
475,69,18182.0,0.27906976744186046,21,16,7.2,95628,41,1164.0,2.0,10184.0,4783,1477.0,,164,100,5266,550,0,0,14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,290.5,1.0,0.6,0.0,0.0,4.0,2.2,2.0,1.4,15,1.0,0.0,0.0,0.0,False
476,8646,9740.0,0.8,8640,16,9.3,271856,8647,106.0,5.0,2658.0,9,,,128,69,71702,1154,3,3,26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,150.0,93.9,0.0,0.0,1.0,0.4,7.0,39.0,1.0,0.6,13,0.0,0.0,0.0,1.0,True
477,6,,0.27586206896551724,24,18,2.4,13903,20,30.0,1.0,11192.0,3507,85.0,,69,100,4820,183,0,7.8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,73.0,21.1,0.0,0.0,26.0,21.8,2.0,1.3,0.0,0.0,7,0.0,0.0,1.0,0.0,False
478,38,,0.8571428571428571,1,16,0.8,2947,44,10.0,0.0,10223.0,238,20.0,,9,88,3089,100,0,0,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16,0.0,1.0,0.0,0.0,True
479,55,24537.0,0.6,1,30,4.1,36993,5,190.0,1.0,9804.0,4199,306.0,,118,86,3864,366,0,0,11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,276.5,0.0,0.0,4.0,3.4,4.0,1.2,2.0,4.1,7,0.0,0.0,1.0,0.0,False
480,44,56627.0,0.6296296296296297,5,23,17.1,285077,39,363.0,1.0,11856.0,612,,,129,92,10838,367,1.3,2.2,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,17.9,0.0,0.0,0.0,0.0,8.0,16.1,0.0,0.0,60,0.0,0.0,0.0,1.0,False
481,50,56627.0,0.6296296296296297,5,23,13.7,182894,45,444.0,1.0,12208.0,612,,,132,92,10468,367,1.3,1.3,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,19.6,0.0,0.0,0.0,0.0,9.0,16.3,0.0,0.0,61,0.0,0.0,0.0,1.0,False
482,38,13903.0,0.27586206896551724,56,21,1.7,6414,52,186.0,1.0,13093.0,74,240.0,,74,100,4150,183,0,0,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,81.0,34.9,0.0,0.0,4.0,2.1,3.0,2.3,0.0,0.0,6,0.0,1.0,0.0,0.0,False
483,8,56627.0,0.6296296296296297,6,19,12.4,146367,62,553.0,1.0,13249.0,613,,,131,83,4780,1065,1.3,1.3,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,19.8,0.0,0.0,0.0,0.0,8.0,12.6,0.0,0.0,6,0.0,0.0,0.0,1.0,False
484,0,,0.4647887323943662,20,37,2.9,19741,17,0.0,1.0,14355.0,337,41.0,0.23,,74,5862,183,0,6.6,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,28.8,0.0,0.0,41.0,42.9,0.0,0.0,0.0,0.0,394,0.0,0.0,1.0,0.0,True
485,0,19741.0,0.4647887323943662,20,5,2.2,11438,18,0.0,1.0,14370.0,1217,45.0,0.13,39,50,4218,73,0,5.7,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,41.2,0.0,0.0,36.0,35.8,0.0,0.0,0.0,0.0,10,0.0,0.0,1.0,0.0,False
486,19,,0.5589041095890411,21,35,4.2,42475,21,8.0,0.0,13998.0,1705,24.0,,16,100,3321,183,0,0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,17.5,0.0,0.0,2.0,0.9,0.0,0.0,1.0,0.0,6,0.0,0.0,1.0,0.0,False
487,48981,73636.0,0.7428571428571429,57600,27,2.1,207022,57614,3.0,46.0,8761.0,28762,,,33,92,22804,183,0,0,36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,864.1,0.0,0.0,0.0,0.0,7.0,59.1,5.0,5.7,73,0.0,0.0,0.0,1.0,True
488,44,,1.0,4,19,3.6,24374,57,314.0,1.0,7745.000000000001,3300,495.0,,113,83,3346,256,1,1,22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,129.0,37.6,0.0,0.0,0.0,0.0,2.0,3.5,0.0,0.0,29,0.0,0.0,1.0,0.0,True
489,62,5034.0,0.559228650137741,44640,30,2.7,14582,64,188.0,2.0,11823.0,790,286.0,,62,100,8092,367,0,0,50,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,73.0,28.9,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.0,11,0.0,0.0,1.0,0.0,False
