mcap,liquidity,buy,sell,scams,worth,contract_age,pair_age,funding_time,airdrops,amount,wallet,ape_score,safu_score,buy_tax,sell_tax,owner_quant,owner_type_INDIVIDUAL,owner_type_RENOUNCED,owner_type_UNKNOWN,source_01121994.eth,source_Binance,source_Bitget,source_Bybit,source_Coinbase,source_FixedFloat,source_Gate.io,source_INDIVIDUAL,source_Kraken,source_Kucoin,source_Mexc,source_SideShift,source_cemedeul.eth,source_tsunamitreasury.eth,holds_qty,holds_amt,spoofed_qty,spoofed_pct,snipers_qty,snipers_pct,fresh_qty,fresh_pct,whales_qty,whales_pct,safu_score_qty,printed
189123,13.5,,1198.0,0.2542372881355932,9712.0,14,5,4,0.0,1830.0,61620,29,100,0,0,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,411.0,418.3,1.0,0.5,1.0,0.2,4.0,2.0,4.0,3.0,17,True
273657,24.1,,1509.0,0.8571428571428571,208.0,63,62,4320,0.0,915.0,26119,20,100,0,0,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,906.2,1.0,0.7,0.0,0.0,5.0,2.5,3.0,4.5,22,False
25884,3.4,174.0,77.0,0.45435684647302904,6092.0,41,29,1440,6.0,185.0,4876,18,96,0,0,13,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,32.1,0.0,0.0,7.0,11.8,3.0,3.0,0.0,0.0,46,True
59265,4.1,490.0,297.0,0.6,643.0,53,45,2,3.0,366.0,4619,16,100,2,2,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,88.7,1.0,0.2,12.0,13.6,8.0,4.9,0.0,0.0,15,False
1785,0.8,7.0,0.0,0.5,78.0,42,2,1,2.0,17.0,11809,20,51,14,7.9,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.7,0.0,0.0,5.0,4.2,1.0,4.0,0.0,0.0,98,True
427827,16.1,,1724.0,1.0,266.0,1440,1440,1440,4.0,1832.0,5349,16,100,1,1.6,19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.0,98.6,8.0,6.9,0.0,0.0,12.0,7.7,1.0,1.2,15,False
66890,8.1,1858.0,1345.0,0.2833333333333333,10114.0,42,32,5,0.0,916.0,9171,46,100,0,0,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,372.0,399.7,1.0,0.5,1.0,0.2,4.0,2.0,4.0,3.0,3,False
122158,9.8,,1.0,0.7205882352941176,5845.0,40,1,1440,43.0,183.0,3259,8,100,15,45.8,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,60.6,1.0,1.7,32.0,23.5,5.0,5.0,0.0,0.0,5,False
52256,3.8,539.0,393.0,0.46919431279620855,2169.0,69,66,21,3.0,916.0,7359,18,75,0,0,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,22.5,0.0,0.0,2.0,1.6,4.0,1.7,0.0,0.0,4,False
445935,13.8,,318.0,0.42105263157894735,526.0,38,32,3,7.0,915.0,8034,33,92,2,2,27,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,78.6,5.0,3.3,1.0,0.5,4.0,1.4,0.0,0.0,13,False
25172,3.3,96.0,30.0,0.2823529411764706,3921.0,16,3,40,1.0,366.0,4368,33,96,0,5.9,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,78.0,26.2,0.0,0.0,36.0,28.8,1.0,1.4,0.0,0.0,122,True
146335,21.5,,88.0,0.65,13.0,538579,538579,538560,1.0,549.0,18055,50,93,0,0,113,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,469.3,0.0,0.0,0.0,0.0,8.0,1.9,2.0,2.3,118,True
134496,6.5,,121.0,0.7857142857142857,9.0,8645,8644,8640,5.0,91.0,5134,11,93,3,3,26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,152.0,91.7,0.0,0.0,1.0,0.4,7.0,38.6,1.0,0.6,28,False
179787,12.0,,78.0,0.7226277372262774,14677.0,59,20,1440,43.0,91.0,3029,22,75,3,3.9,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,74.5,0.0,0.0,20.0,12.7,9.0,5.5,0.0,0.0,12,False
25192,3.6,110.0,56.0,0.0,281.0,57,36,1440,5.0,219.0,12015,33,92,1,1,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,166.2,0.0,0.0,3.0,4.1,4.0,7.0,2.0,2.8,77,False
22103,2.5,558.0,369.0,0.6,642.0,25,17,3,3.0,91.0,4142,15,100,2,1.9,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,75.2,1.0,0.2,5.0,5.1,2.0,0.3,0.0,0.0,15,True
371261,15.1,,1767.0,1.0,266.0,1440,1440,1440,4.0,770.0,14522,33,91,1,1.4,19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,97.3,11.0,9.2,0.0,0.0,13.0,7.8,1.0,1.2,22,False
35270,4.3,55.0,0.0,0.25,604.0,9,3,2,1.0,183.0,16418,10,81,23,81.1,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,154.1,0.0,0.0,20.0,27.4,0.0,0.0,2.0,1.7,54,False
65356,5.5,272.0,131.0,0.45435684647302904,5632.0,58,46,1440,6.0,366.0,10479,24,97,0,0,14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,159.0,1.0,0.7,4.0,6.1,4.0,2.9,1.0,0.7,58,True
664061,18.2,,2257.0,0.45435684647302904,35055.0,19,8,4,4.0,2757.0,3161,23,93,2,2.2,22,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.0,287.3,1.0,0.2,6.0,0.8,10.0,0.2,2.0,1.8,72,True
4199,1.4,56.0,46.0,0.8,2470.0,21,17,3,1.0,91.0,4200,33,96,0,0,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,False
64977,6.2,0.0,84.0,0.6,0.0,15858,15858,15840,1.0,824.0,13306,34,92,5,4.9,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,335.9,0.0,0.0,0.0,0.0,3.0,3.7,2.0,1.3,76,True
11819,2.5,59.0,0.0,0.25,3763.0,12,6,2,2.0,109.0,19539,50,61,11,41.2,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,164.8,0.0,0.0,20.0,26.8,0.0,0.0,2.0,1.7,123,False
24976,3.6,123.0,66.0,0.0,281.0,7,44,1440,5.0,366.0,3788,20,83,1,1,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,177.7,0.0,0.0,3.0,4.1,4.0,7.0,2.0,2.8,24,True
169414,19.0,,1613.0,0.8571428571428571,208.0,28,26,4320,0.0,1780.0,4678,27,100,0,0,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,909.7,1.0,0.7,0.0,0.0,7.0,2.8,3.0,4.5,34,False
13990,2.6,92.0,4.0,0.0,748.0,35,23,4,0.0,183.0,3599,48,100,20,34.5,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,83.0,39.2,0.0,0.0,5.0,1.5,9.0,6.7,0.0,0.0,3,True
150732,11.0,,207.0,0.7153284671532847,16719.0,30,50,1440,43.0,183.0,3676,21,78,1,2.1,24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,319.1,0.0,0.0,17.0,10.2,8.0,5.4,1.0,1.0,23,False
16575,2.9,628.0,460.0,0.45454545454545453,1109.0,72,42,19,4.0,274.0,7092,27,100,0,0,16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,20.6,0.0,0.0,1.0,1.2,4.0,4.0,0.0,0.0,38,False
51631,5.1,116.0,8.0,0.0,747.0,48,35,4,0.0,366.0,3291,18,100,10,59.1,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,103.0,106.5,0.0,0.0,5.0,1.5,9.0,6.7,1.0,1.8,7,False
52120,5.5,124.0,51.0,0.5,850.0,31,18,33,0.0,916.0,3583,29,100,1,2.9,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,84.6,0.0,0.0,2.0,4.3,2.0,3.3,1.0,2.5,80,False
53274,9.3,260.0,182.0,0.6,10848.0,33,24,51,3.0,91.0,3379,16,100,1,2.5,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,79.0,0.0,0.0,13.0,9.4,8.0,6.8,1.0,1.0,7,False
10887,2.3,53.0,48.0,0.5879396984924623,5549.0,4341,4341,5760,1.0,91.0,4243,23,100,0,0,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,125.0,135.3,1.0,0.6,1.0,0.2,9.0,2.8,2.0,1.0,9,False
113836,7.1,,491.0,0.5,527.0,48,42,5,7.0,916.0,11293,30,80,2,2,27,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,110.0,1.0,0.2,0.0,0.0,7.0,2.3,0.0,0.0,25,True
34075,7.4,293.0,232.0,0.6,11952.0,45,36,1,3.0,91.0,3064,10,92,1,2.2,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,74.6,0.0,0.0,11.0,8.4,8.0,6.8,1.0,1.0,12,False
323877,11.9,,509.0,0.5,525.0,58,52,6,8.0,366.0,3412,20,84,2,2,28,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,111.7,1.0,0.2,0.0,0.0,7.0,2.8,0.0,0.0,25,False
415725,59.8,,247.0,0.8571428571428571,347.0,17294,5768,17280,3.0,3663.0,21816,13,96,0,0,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,172.2,1.0,0.2,0.0,0.0,12.0,6.8,1.0,0.2,26,False
61749,5.5,109.0,63.0,0.8,2471.0,12,8,3,1.0,1096.0,4947,13,100,0,0,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,266.1,0.0,0.0,0.0,0.0,2.0,0.8,2.0,5.0,13,False
337038,13.1,,2569.0,0.4536082474226804,34079.0,6,54,6,4.0,1374.0,3820,27,86,2,2.1,23,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,282.4,1.0,0.2,4.0,0.6,11.0,0.3,2.0,1.8,14,True
4761,1.5,67.0,0.0,0.9305555555555556,117.0,23,3,5760,0.0,86.0,19186,32,57,20,40.8,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,40.2,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,443,False
229671,10.5,,277.0,0.4536082474226804,4529.0,42,30,1440,6.0,305.0,3620,9,100,0,0,16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,280.1,1.0,0.7,1.0,1.6,5.0,3.1,3.0,3.2,18,False
22406,3.4,261.0,162.0,0.5,105.0,55,36,4,1.0,183.0,18296,45,92,1,2.4,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88.0,25.0,0.0,0.0,4.0,1.2,1.0,9.5,0.0,0.0,38,True
185741,9.7,,124.0,0.8,2471.0,40,36,4,1.0,458.0,8665,13,91,0,0,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,540.3,0.0,0.0,0.0,0.0,2.0,0.8,3.0,5.8,33,False
14936,2.7,229.0,147.0,0.559228650137741,883.0,13,10,44640,1.0,183.0,3334,19,96,0,0,48,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,24.0,0.0,0.0,0.0,0.0,1.0,0.9,0.0,0.0,26,True
6747,1.8,27.0,6.0,0.5194174757281553,684.0,5,2,48,0.0,18.0,3946,20,60,24,29.5,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,13.6,0.0,0.0,18.0,23.2,0.0,0.0,0.0,0.0,89,False
222865,10.6,,135.0,0.8,2468.0,43,38,4,2.0,183.0,3304,32,100,0,0,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,548.4,0.0,0.0,0.0,0.0,3.0,2.3,3.0,5.8,27,False
24537,3.3,117.0,54.0,0.6,3991.0,25,15,34,1.0,183.0,5237,15,100,0,5.8,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,262.8,0.0,0.0,6.0,6.6,1.0,0.1,2.0,2.9,14,True
8923,2.4,917.0,744.0,0.6,13156.0,12,58,7,3.0,128.0,3028,52,70,0,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,264.3,1.0,0.3,1.0,0.7,5.0,3.1,2.0,1.0,20,False
9452,3.2,14.0,0.0,1.0,832.0,10,0,2,0.0,296.0,3559,39,76,20,31.4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,9.4,0.0,0.0,14.0,18.1,0.0,0.0,0.0,0.0,170,False
140951,8.5,,200.0,0.8,2460.0,53,49,4,5.0,458.0,8200,13,91,0,0,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,564.4,0.0,0.0,0.0,0.0,7.0,9.0,3.0,4.9,34,False
23705,3.7,276.0,183.0,0.5,521.0,44,31,1,0.0,183.0,4540,31,93,0.5,0.9,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,146.0,0.0,0.0,2.0,1.6,4.0,5.3,2.0,3.4,72,False
33671,3.9,197.0,109.0,0.6,5209.0,42,32,51,1.0,91.0,3092,16,85,0,0,9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,271.1,0.0,0.0,4.0,4.3,5.0,1.3,2.0,2.3,162,False
73636,1.3,7.0,1.0,0.7428571428571429,28731.0,57612,48979,57600,46.0,0.0,3969,9,100,0,0,36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,854.5,0.0,0.0,0.0,0.0,7.0,59.1,5.0,5.7,3,True
13812,2.0,629.0,434.0,0.6,161.0,26,19,4,4.0,183.0,3951,16,100,2,1.9,23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,70.1,1.0,0.2,4.0,3.6,2.0,0.3,0.0,0.0,15,False
23304,3.4,644.0,473.0,0.45081967213114754,1110.0,59,29,20,4.0,273.0,7147,27,100,0,0,16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,20.7,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,38,False
19426,5.6,330.0,315.0,0.6,13756.0,27,18,1,3.0,458.0,6217,30,81,1,1,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,33.2,0.0,0.0,7.0,6.7,6.0,4.9,0.0,0.0,26,False
156578,8.9,,2759.0,0.45081967213114754,36217.0,65,54,7,4.0,1467.0,8968,23,90,2,2.3,23,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,239.9,1.0,0.2,3.0,0.6,12.0,0.5,2.0,1.8,10,False
43198,4.7,332.0,193.0,0.5,129.0,6,46,6,1.0,275.0,18125,45,92,1,1,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,122.0,119.5,0.0,0.0,4.0,1.2,3.0,9.8,1.0,2.9,39,True
163891,9.7,,420.0,0.4864864864864865,1694.0,1440,1440,1440,0.0,641.0,6180,18,100,1,1,16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,259.8,0.0,0.0,0.0,0.0,3.0,4.6,1.0,0.5,8,True
61901,5.6,695.0,445.0,0.45081967213114754,4536.0,15,3,1440,6.0,770.0,7920,20,100,0,0,16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,284.8,1.0,0.7,2.0,2.5,3.0,1.3,3.0,3.2,20,False
191189,9.9,,2805.0,0.45081967213114754,36482.0,28,17,7,4.0,4899.0,5007,31,100,2,2.1,23,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,234.2,1.0,0.2,2.0,0.5,12.0,0.5,2.0,1.8,33,False
124717,12.5,,555.0,0.8571428571428571,0.0,1440,1440,1440,0.0,549.0,4569,46,92,0,0,5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,300.4,1.0,0.8,1.0,2.0,5.0,4.2,4.0,7.8,12,False
305740,12.6,,263.0,0.8,1939.0,13,9,4,7.0,366.0,8224,13,91,0,0,22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,356.3,1.0,0.3,0.0,0.0,9.0,10.1,2.0,4.4,34,True
56627,7.5,0.0,104.0,0.6296296296296297,795.0,45,50,4,1.0,183.0,3070,17,87,1.3,1.3,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,21.3,0.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,15,True
240256,14.0,,237.0,0.7153284671532847,17057.0,45,6,1440,43.0,732.0,11200,24,91,1,1,24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,363.6,0.0,0.0,16.0,10.0,7.0,5.2,2.0,2.0,22,True
95628,7.2,1477.0,1164.0,0.27906976744186046,4783.0,41,69,21,2.0,550.0,5266,16,100,0,0,14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,290.5,1.0,0.6,0.0,0.0,4.0,2.2,2.0,1.4,15,False
271856,9.3,,106.0,0.8,9.0,8647,8646,8640,5.0,1154.0,71702,16,69,3,3,26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,150.0,93.9,0.0,0.0,1.0,0.4,7.0,39.0,1.0,0.6,13,True
13903,2.4,85.0,30.0,0.27586206896551724,3507.0,20,6,24,1.0,183.0,4820,18,100,0,7.8,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,73.0,21.1,0.0,0.0,26.0,21.8,2.0,1.3,0.0,0.0,7,False
2947,0.8,20.0,10.0,0.8571428571428571,238.0,44,38,1,0.0,100.0,3089,16,88,0,0,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16,True
36993,4.1,306.0,190.0,0.6,4199.0,5,55,1,1.0,366.0,3864,30,86,0,0,11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,276.5,0.0,0.0,4.0,3.4,4.0,1.2,2.0,4.1,7,False
285077,17.1,,363.0,0.6296296296296297,612.0,39,44,5,1.0,367.0,10838,23,92,1.3,2.2,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,17.9,0.0,0.0,0.0,0.0,8.0,16.1,0.0,0.0,60,False
182894,13.7,,444.0,0.6296296296296297,612.0,45,50,5,1.0,367.0,10468,23,92,1.3,1.3,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,19.6,0.0,0.0,0.0,0.0,9.0,16.3,0.0,0.0,61,False
6414,1.7,240.0,186.0,0.27586206896551724,74.0,52,38,56,1.0,183.0,4150,21,100,0,0,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,81.0,34.9,0.0,0.0,4.0,2.1,3.0,2.3,0.0,0.0,6,False
146367,12.4,,553.0,0.6296296296296297,613.0,62,8,6,1.0,1065.0,4780,19,83,1.3,1.3,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,19.8,0.0,0.0,0.0,0.0,8.0,12.6,0.0,0.0,6,False
19741,2.9,41.0,0.0,0.4647887323943662,337.0,17,0,20,1.0,183.0,5862,37,74,0,6.6,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,28.8,0.0,0.0,41.0,42.9,0.0,0.0,0.0,0.0,394,True
11438,2.2,45.0,0.0,0.4647887323943662,1217.0,18,0,20,1.0,73.0,4218,5,50,0,5.7,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,41.2,0.0,0.0,36.0,35.8,0.0,0.0,0.0,0.0,10,False
42475,4.2,24.0,8.0,0.5589041095890411,1705.0,21,19,21,0.0,183.0,3321,35,100,0,0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,17.5,0.0,0.0,2.0,0.9,0.0,0.0,1.0,0.0,6,False
207022,2.1,,3.0,0.7428571428571429,28762.0,57614,48981,57600,46.0,183.0,22804,27,92,0,0,36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,864.1,0.0,0.0,0.0,0.0,7.0,59.1,5.0,5.7,73,True
24374,3.6,495.0,314.0,1.0,3300.0,57,44,4,1.0,256.0,3346,19,83,1,1,22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,129.0,37.6,0.0,0.0,0.0,0.0,2.0,3.5,0.0,0.0,29,True
14582,2.7,286.0,188.0,0.559228650137741,790.0,64,62,44640,2.0,367.0,8092,30,100,0,0,50,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,73.0,28.9,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.0,11,False
108906,10.7,,607.0,0.6296296296296297,429.0,19,24,6,1.0,788.0,3709,18,83,1.3,1.3,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,15.8,0.0,0.0,0.0,0.0,11.0,13.2,0.0,0.0,6,False
229501,10.8,,2841.0,0.45081967213114754,37135.0,56,45,8,4.0,275.0,3739,4,50,2,2.1,23,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,235.0,1.0,0.2,1.0,0.2,13.0,0.5,2.0,1.8,4,False
15735,2.7,496.0,348.0,0.6,3872.0,32,22,2,2.0,551.0,4792,49,100,0,0,16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,190.4,0.0,0.0,1.0,1.1,3.0,1.0,1.0,1.4,5,False
